post_id,platform,account,post_date,content_type,impressions,reach,likes,comments,shares,saves,clicks,hashtags,engagement_rate,follower_count,sentiment
POST_000200,twitter,@jessica_harris,2024-04-11,Story,198656,152849,13033,708,471,564,6796,#tech,0.071541,136491,
POST_000201,twitter,@robert_clark,2024-09-15,Reel,111634,82916,8904,1020,599,384,4650,"['data', 'analytics', 'ai', 'marketing']",0.094263,339728,good
POST_000202,Instagram,@sophia_thomas,2024-09-30,Thread,377823,200104,14856,1437,550,616,10491,#marketing,4.4579,58950,positive
POST_000203,twitter,@susan_martinez,2023-10-01,Story,488004,366991,41811,5618,2137,1828,5634,['content'],0.101569,225815,
POST_000204,Twitter,@joseph_robinson,2024-04-13,Post,313647,250665,19713,1442,1192,862,11710,"['content', 'startup']",7.1249,186323,1
POST_000205,Twitter,@sophia_anderson,2023-03-01,Thread,402019,287760,15659,1552,735,942,16493,#data #ai #tech,4.464,428595,negative
POST_000206,X,@susan_lewis,2024-12-17,Thread,429526,326330,34060,4732,1046,1454,3283,"growth,marketing,business",9.2749,312733,neg
POST_000207,instagram,@susan_anderson,2023-08-08,Carousel,116652,64405,6541,719,519,279,1068,#growth #startup #data #marketing,6.6686,57340,+
POST_000208,instagram,@sarah_thomas,2024-11-05,Thread,482063,435686,36837,2084,1058,1553,19807,#tech,8.2933,484342,
POST_000209,Twitter,@jessica_wilson,2023-11-25,Tweet,449597,425874,14364,1766,318,696,22820,#business #startup #ai,0.036584,86390,
POST_000210,X,@jessica_jackson,2024-03-09,Story,471446,366062,7410,352,476,553,13762,#content #business #analytics,1.7474,38027,
POST_000211,instagram,@james_thomas,2024-01-13,Story,319427,238795,6015,257,61,571,10366,growth,0.019826,215471,1
POST_000212,Instagram,@charles_garcia,2023-04-06,Post,451417,368061,16630,1176,724,1558,9508,analytics,0.041049,443434,0
POST_000213,Twitter,@richard_smith,2023-08-09,Reel,276325,248195,10870,966,390,692,5062,"marketing,socialmedia",0.044245,340268,bad
POST_000214,X,@mary_jones,2023-05-24,Carousel,366598,213726,17470,1963,491,762,2782,['startup'],0.054348,462929,positive
POST_000215,Twitter,@robert_hernandez,2024-05-24,Reel,372313,269371,17005,2119,711,1093,9194,analytics,5.3275,369821,great
POST_000216,instagram,@mary_clark,2023-09-17,Reel,445883,304131,6872,735,312,382,8343,"['marketing', 'tech']",0.01776,478167,1
POST_000217,Instagram,@william_gonzalez,2024-09-10,Story,111666,63879,6807,816,269,516,1541,"startup,growth,marketing",0.070675,299230,
POST_000218,Twitter,@michael_martin,2023-05-05,Reel,18704,23966,1902,284,140,100,1223,['tech'],12.4358,424449,1
POST_000219,Instagram,@sophia_jones,2024-01-15,Story,204125,182714,10821,359,852,757,4536,"['marketing', 'content']",5.8944,287165,negative
POST_000220,IG,@emma_brown,2023-10-30,Thread,409331,225610,13231,1764,198,983,5995,"ai,growth,socialmedia,tech",3.7117,49788,
POST_000221,Twitter,@linda_lopez,2023-02-08,Poll,212623,123648,3780,365,268,318,5472,"['content', 'startup']",2.0755,215472,
POST_000222,IG,@liam_martinez,2024-12-27,Carousel,183929,145063,10318,792,500,754,1676,ai,6.3122,110818,great
POST_000223,X,@sarah_martinez,2024-03-31,Carousel,198741,118372,14095,712,592,1215,3371,#content,0.077483,225551,pos
POST_000224,instagram,@elizabeth_gonzalez,2024-12-28,Carousel,324738,187708,13543,2016,848,1041,5377,#data,5.0524,1,
POST_000225,Instagram,@noah_garcia,2023-02-23,Tweet,47169,43193,928,95,56,80,1606,"['marketing', 'ai', 'startup', 'socialmedia']",2.2875,133582,great
POST_000226,INSTA,@james_thompson,2024-07-03,Tweet,424532,296321,24286,2538,1620,1297,12716,#analytics #marketing #ai,6.7001,190019,negative
POST_000227,IG,@jessica_lewis,2024-07-19,Post,207678,123864,2570,124,44,211,3474,#ai #data #analytics,0.013184,367605,pos
POST_000228,IG,@sarah_martinez,2024-03-23,Post,325862,237161,26372,3392,360,2444,14068,"startup,ai",0.092444,43238,negative
POST_000229,Instagram,@liam_clark,2023-04-07,Tweet,74743,39628,2837,251,165,73,1546,"socialmedia,startup,growth,business",0.043522,27933,great
POST_000230,Instagram,@jessica_gonzalez,2024-09-14,Thread,469645,284031,25293,1102,1404,1706,5279,"socialmedia,data",5.9192,167555,pos
POST_000231,Twitter,@susan_hernandez,2024-01-13,Story,312723,236561,25423,972,1753,693,3234,"['ai', 'socialmedia']",9.0009,395424,bad
POST_000232,Twitter,@richard_lewis,2024-12-03,Reel,92314,53701,5289,782,360,333,1860,#business #socialmedia #growth #startup,0.069664,165365,bad
POST_000233,instagram,@elizabeth_martin,2023-02-06,Reel,452738,414512,30879,978,1343,830,17260,#business #tech #data,0.073332,431583,positive
POST_000234,Instagram,@jessica_johnson,2024-09-11,Reel,282479,172330,10402,1398,365,750,2064,#business #marketing #data,0.043065,238638,bad
POST_000235,Twitter,@jennifer_anderson,2023-08-25,Post,371130,233388,26233,1182,1137,1243,9701,"tech,socialmedia,growth",0.076933,292619,-
POST_000236,Twitter,@joseph_garcia,2024-04-20,Poll,388935,318295,7101,803,186,212,6736,"content,startup",2.08,259390,0
POST_000237,Twitter,@elizabeth_hernandez,2023-12-06,Tweet,221113,196730,11925,666,262,958,6082,#startup #content #data #ai,5.8129,3152,pos
POST_000238,Twitter,@charles_harris,2023-12-22,Poll,164840,88547,6193,585,411,299,4187,"data,socialmedia",0.043612,138695,1
POST_000239,instagram,@charles_anderson,2023-02-16,Poll,236399,327202,35048,1183,840,1881,10385,#growth,15.6815,52775,negative
POST_000240,Twitter,@noah_hernandez,2023-10-01,Reel,424147,352093,12868,1690,312,662,4927,"tech,socialmedia,data",3.5059,291930,positive
POST_000241,Twitter,@michael_martin,2023-01-30,Story,304118,270443,24324,1475,437,1271,6783,#growth,8.6269,202934,negative
POST_000242,IG,@linda_jones,2023-11-16,Carousel,25728,13878,1205,148,35,58,264,#tech,0.053949,470492,positive
POST_000243,Instagram,@thomas_white,2024-10-14,Poll,473911,449096,52074,7031,629,4950,4528,#content #analytics #startup,12.6045,144275,neg
POST_000244,Instagram,@robert_jackson,2023-04-28,Thread,217431,118412,12653,1096,233,898,2862,"growth,content,analytics",0.064305,112908,
POST_000245,Twitter,@sarah_jones,2023-02-11,Carousel,476755,410693,28106,4088,1297,1199,23271,#business #analytics #content #tech,7.0248,53532,pos
POST_000246,Instagram,@susan_martin,2023-07-11,Story,23794,13479,393,42,27,32,291,"['growth', 'analytics', 'tech']",0.019417,497623,good
POST_000247,TW,@john_harris,2023-09-12,Story,353822,275183,28625,1548,2221,659,6944,"['business', 'ai', 'tech']",0.091555,8506,
POST_002308,IG,@thomas_lewis,2024-07-12,Reel,14679,9586,429,35,13,20,540,#startup #socialmedia,3.2495,245388,positive
POST_000249,Instagram,@susan_martinez,2023-04-06,Tweet,219828,143567,13699,884,516,668,6031,"analytics,marketing,business,socialmedia",0.068686,299283,+
POST_000250,TW,@linda_hernandez,2024-04-12,Tweet,384998,256656,19556,2322,498,1025,12044,"business,ai",5.812,1866,negative
POST_000251,X,@barbara_moore,2023-04-19,Carousel,110492,91018,2257,288,100,142,4768,#tech,2.3938,135303,negative
POST_000252,Instagram,@david_davis,2023-08-19,Thread,35716,24092,488,21,26,16,865,"['content', 'business', 'data', 'tech']",1.4979,104611,0
POST_000253,Twitter,@ava_taylor,2023-10-01,Thread,85071,99178,3244,179,223,278,2884,#growth #ai #startup,4.2858,221019,great
POST_000254,Twitter,@noah_brown,2024-01-11,Thread,109730,64706,3060,106,89,211,1442,data,2.9664,266788,pos
POST_000255,Twitter,@patricia_johnson,2023-05-02,Reel,4068,2043,96,10,6,9,29,"['ai', 'data', 'socialmedia']",2.7532,225506,+
POST_000256,Twitter,@richard_martin,2023-09-30,Story,478494,277025,11675,1237,643,830,15221,"data,startup",2.8328,143517,pos
POST_000257,X,@jennifer_brown,2023-08-17,Poll,182817,269200,28801,1675,2086,1151,4846,#ai #analytics #growth #startup,17.8113,157955,negative
POST_000258,Twitter,@linda_robinson,2023-06-24,Carousel,303723,239484,17570,1877,469,556,13554,"['tech', 'data']",6.5573,317161,-
POST_000259,INSTA,@jessica_martin,2024-02-17,Reel,30640,23794,753,62,24,41,773,#socialmedia #ai,0.027383,33299,negative
POST_000260,Twitter,@james_lewis,2023-03-19,Story,425640,400063,12163,1382,137,406,15684,"['marketing', 'data', 'content', 'socialmedia']",3.2145,417995,
POST_000261,TW,@liam_taylor,2024-12-21,Poll,347069,244337,19328,2475,841,1874,6244,"socialmedia,data,business",6.5244,5061,great
POST_000262,twitter,@susan_brown,2024-01-23,Tweet,265519,170135,14855,771,540,1361,1744,#growth #socialmedia #analytics,0.060885,95078,negative
POST_000263,Twitter,@emma_moore,2024-10-07,Carousel,73760,37216,3400,367,259,99,1491,#tech,5.4582,481031,positive
POST_000264,Twitter,@robert_white,2024-04-04,Carousel,220144,137719,11754,1191,761,1101,7941,['marketing'],6.2259,485752,positive
POST_000265,Twitter,@charles_white,2024-05-29,Tweet,405367,289771,24165,1887,1824,1738,5329,#startup #marketing #data #tech,6.8767,205709,positive
POST_000266,Instagram,@sophia_hernandez,2023-01-02,Carousel,318348,159401,15654,1144,1002,546,6222,['analytics'],5.5914,148447,0
POST_000267,twitter,@joseph_brown,2024-09-29,Tweet,151059,134060,3732,545,124,255,4453,"startup,data",2.9134,309227,neg
POST_000268,Instagram,@emma_brown,2023-01-28,Post,67644,50470,4295,154,217,162,2521,#analytics #growth,0.068979,437048,
POST_000269,Instagram,@karen_thompson,2023-06-10,Reel,429478,496523,19019,2081,1099,526,24759,['business'],5.1688,498543,positive
POST_000270,Instagram,@joseph_harris,2023-05-17,Carousel,458272,375374,14862,1997,920,580,14346,#growth #business #marketing #socialmedia,0.038796,242341,bad
POST_000271,Twitter,@karen_moore,2024-09-26,Tweet,8143,6366,620,86,36,30,288,"['marketing', 'data', 'growth']",9.1121,39082,1
POST_000272,Instagram,@richard_lopez,2024-07-01,Carousel,87062,71373,8545,987,172,734,1733,data,11.1461,112797,
POST_000273,instagram,@charles_moore,2023-08-14,Poll,52054,43359,2254,176,83,80,495,"content,ai",0.048277,215304,positive
POST_000274,Instagram,@john_garcia,2024-06-19,Story,472650,321571,23036,842,287,2146,14660,#marketing #startup,5.1127,113727,bad
POST_000275,twitter,@joseph_davis,2023-06-29,Thread,392760,323182,29137,3179,911,697,3302,"content,startup,analytics,business",0.084599,209014,
POST_000276,TW,@joseph_lopez,2023-11-01,Reel,270685,240960,27667,3375,1769,1103,13743,#data #growth #marketing #ai,12.1215,57777,+
POST_000277,instagram,@elizabeth_gonzalez,2023-12-27,Post,318466,266919,22588,1521,805,2116,3855,"growth,ai",0.078231,55431,good
POST_000278,X,@patricia_robinson,2024-12-29,Tweet,194898,156622,14190,1200,189,1045,5037,#growth,0.079934,438547,
POST_000279,Instagram,@elizabeth_garcia,2023-02-09,Carousel,70318,61584,2991,147,237,248,2933,ai,4.7996,374638,bad
POST_000280,Twitter,@sophia_miller,2024-01-05,Story,448994,266917,15243,786,351,1372,10046,#tech,3.6482,143085,neg
POST_000281,Instagram,@william_brown,2024-01-04,Carousel,450096,290699,31916,3934,1045,1041,11202,socialmedia,8.1971,0,negative
POST_000282,twitter,@sophia_jones,2024-04-24,Carousel,121425,92211,2230,134,33,206,2840,"data,analytics",0.019741,205053,positive
POST_000283,instagram,@karen_miller,2023-10-09,Reel,336671,199157,15050,1571,1074,1320,5649,"['content', 'tech']",5.2559,271483,
POST_000284,Twitter,@william_moore,2024-01-26,Reel,462918,376144,12652,891,413,948,4917,['analytics'],3.0148,49504,good
POST_000285,Twitter,@thomas_johnson,2023-02-14,Story,250927,210605,5129,451,141,509,6604,"['content', 'ai', 'tech']",0.022799,26716,
POST_000286,X,@jennifer_martinez,2024-11-10,Story,7511,3842,131,13,8,12,79,"data,analytics",0.020237,74974,negative
POST_000287,instagram,@john_smith,2024-10-18,Carousel,363255,289527,19318,2402,954,908,9295,#socialmedia #content #startup,6.2419,283144,+
POST_000288,Twitter,@emma_thompson,2023-04-04,Reel,217101,111528,9057,608,680,788,4359,#socialmedia #growth #marketing #startup,4.7651,162748,
POST_000289,Twitter,@karen_martinez,2023-05-15,Post,315117,469378,17032,833,1073,550,22660,#ai #analytics #data,6.0098,459516,
POST_000290,Instagram,@richard_harris,2023-02-10,Post,356386,202089,14402,1119,372,741,10864,"['startup', 'content']",0.044595,316733,pos
POST_000291,Instagram,@charles_garcia,2024-04-12,Tweet,941,567,66,7,1,5,28,#marketing #growth #content #business,0.07864,256162,
POST_000292,Twitter,@richard_robinson,2024-02-06,Thread,424568,377240,27826,1344,1232,1911,3821,#tech #marketing #data,0.071607,364994,positive
POST_000293,Instagram,@thomas_jones,2024-03-19,Thread,448183,336504,8818,305,428,535,15432,"socialmedia,tech,growth",2.131,295730,good
POST_000294,Twitter,@john_johnson,2024-04-23,Tweet,109224,57315,2553,135,109,75,2017,#socialmedia #data,2.5608,98297,negative
POST_000295,TW,@jessica_white,2023-12-03,Carousel,417163,389066,9296,1382,441,515,6333,"['data', 'growth']",2.6654,218032,positive
POST_000296,Instagram,@ava_robinson,2024-09-03,Story,307506,218362,17194,1050,1367,380,9005,#analytics #ai #business,6.3774,443857,negative
POST_000297,twitter,@mary_johnson,2023-06-08,Tweet,289055,216129,23282,2722,911,1225,4863,"tech,socialmedia",0.093114,342974,negative
POST_000298,Twitter,@noah_white,2023-12-24,Reel,307492,251611,24542,3673,929,1084,4024,"tech,marketing,content",9.478,178104,positive
POST_000299,Twitter,@barbara_garcia,2023-07-04,Post,263064,230832,5664,457,366,447,12098,"data,content,tech",2.4659,78768,positive
POST_000300,Instagram,@barbara_thomas,2023-05-03,Reel,484375,370689,36226,2393,2588,3333,4280,"['growth', 'analytics', 'content']",0.085073,370402,
POST_000301,twitter,@charles_garcia,2023-08-12,Story,402439,314457,22318,2114,688,2127,14263,['growth'],6.2419,414701,negative
POST_000302,Twitter,@noah_clark,2023-09-22,Thread,252494,135994,14303,1986,1023,903,7785,#startup #growth #data,6.8564,59589,
POST_000303,Twitter,@robert_jones,2023-01-26,Reel,71804,37644,2246,142,155,174,1896,"growth,ai",0.035416,456028,
POST_000304,X,@elizabeth_johnson,2024-07-24,Story,421463,259993,15777,1889,471,720,8719,business,0.043033,269384,1
POST_000305,Instagram,@john_clark,2023-02-19,Reel,472061,352547,41876,3247,1130,2440,18007,"['business', 'marketing', 'tech', 'ai']",9.7981,295605,pos
POST_000306,Instagram,@michael_robinson,2023-07-29,Poll,390084,352464,19181,1476,1131,1373,14500,"['data', 'growth']",0.055855,437686,positive
POST_000307,Instagram,@joseph_jones,2023-09-24,Poll,467823,270459,10741,506,658,266,7466,#startup #socialmedia #business,0.025448,373125,negative
POST_000308,twitter,@sophia_robinson,2024-09-18,Carousel,322856,297985,35005,3404,2130,1022,11373,"['marketing', 'content']",12.5564,259463,pos
POST_000309,twitter,@william_white,2024-03-22,Story,215888,133614,14752,556,183,772,4863,"['ai', 'data', 'content']",7.1755,485431,positive
POST_000310,instagram,@james_hernandez,2023-03-29,Poll,232421,201929,6267,677,365,397,7739,"business,data,socialmedia",0.031447,229287,positive
POST_000311,Twitter,@karen_thomas,2024-02-01,Reel,298323,187448,7792,1060,592,231,6463,"analytics,data,content",0.031657,484738,positive
POST_000312,X,@james_taylor,2023-11-06,Story,1029,702,74,4,2,3,22,"['data', 'socialmedia']",0.077745,258773,
POST_000313,IG,@linda_taylor,2023-07-10,Carousel,330889,270058,11321,968,231,772,13637,"data,analytics",3.7837,28338,
POST_000314,Instagram,@jessica_wilson,2024-06-03,Poll,29458,26422,1361,107,72,70,1576,"content,data,marketing,socialmedia",0.052278,159142,neg
POST_000315,TW,@mary_taylor,2023-02-14,Story,394366,240808,13187,1546,286,1305,12923,"['socialmedia', 'startup', 'analytics', 'marketing']",3.8084,371193,1
POST_000316,Instagram,@sarah_robinson,2023-09-18,Poll,399204,338315,18245,2339,457,589,20120,"['business', 'marketing', 'tech', 'socialmedia']",0.052707,79179,negative
POST_000317,Twitter,@william_davis,2024-08-28,Story,413727,391824,16908,1252,237,861,11034,#content #ai,0.044467,229686,1
POST_000318,Twitter,@robert_lee,2024-04-29,Story,158746,168650,6398,716,181,307,7734,['marketing'],0.045954,296672,1
POST_000319,instagram,@mary_taylor,2023-04-22,Poll,353350,192216,10806,407,584,502,4311,"['data', 'analytics']",0.033386,183506,positive
POST_000320,Twitter,@emma_wilson,2024-12-19,Poll,143978,108994,7722,769,200,669,1956,"content,data,business",0.060363,309520,negative
POST_000321,X,@robert_thomas,2024-07-12,Reel,409036,248376,5545,496,268,183,11601,analytics,1.5424,272874,pos
POST_000322,Twitter,@noah_clark,2023-02-01,Post,176788,95746,2312,81,148,135,2117,"growth,analytics,business,startup",1.4373,42208,1
POST_000323,X,@john_lewis,2024-10-02,Post,139010,107279,8055,1074,340,355,1090,"['business', 'analytics', 'data', 'marketing']",0.068117,431460,
POST_000324,Instagram,@william_robinson,2023-01-24,Story,37440,24647,929,76,65,34,274,"['tech', 'business', 'startup', 'analytics']",0.028579,236635,bad
POST_000325,Instagram,@noah_davis,2023-12-30,Poll,245867,156401,5659,726,139,163,9270,#business #content #growth,0.026535,67409,great
POST_000326,Instagram,@elizabeth_jackson,2024-03-15,Post,66455,60440,1604,131,125,94,2036,"['socialmedia', 'startup', 'tech', 'analytics']",0.027989,65886,-
POST_000327,Twitter,@james_lopez,2023-07-22,Thread,443375,243680,24180,1670,601,1943,4745,"content,startup,growth,marketing",0.059658,198221,-
POST_000328,Instagram,@john_lopez,2024-11-26,Reel,321055,225036,10928,930,609,313,12873,#growth #marketing #socialmedia #content,3.8831,380348,
POST_000329,TW,@david_thompson,2024-07-28,Post,345390,283578,20019,1364,956,497,5765,#content #tech #business,6.4678,333963,good
POST_000330,X,@ava_anderson,2023-12-25,Tweet,484916,377866,27370,1304,814,2003,22128,"analytics,socialmedia",6.0811,322062,positive
POST_000331,TW,@mary_taylor,2023-12-03,Story,381721,300928,13588,1318,333,273,12118,"marketing,socialmedia",0.039922,498954,negative
POST_000332,Instagram,@noah_smith,2023-12-06,Tweet,125459,130156,13212,471,208,584,2637,analytics,11.0721,442011,neg
POST_000333,Twitter,@elizabeth_harris,2023-11-23,Carousel,226591,147894,17314,550,1133,376,4362,"['business', 'analytics', 'tech']",8.3838,59422,neg
POST_000334,twitter,@joseph_lopez,2023-06-15,Post,43975,30933,1963,172,42,174,1180,#socialmedia #data #business,4.9505,370922,positive
POST_000335,INSTA,@david_moore,2024-04-20,Post,261872,169671,20165,2255,1094,631,1959,#analytics #tech #ai #growth,8.9792,258838,positive
POST_000336,Twitter,@elizabeth_garcia,2023-09-24,Post,303685,379494,15397,2106,357,764,10608,#content,5.8811,331793,neg
POST_000337,Instagram,@thomas_harris,2024-07-10,Story,70005,46542,4477,282,217,271,1154,#content #growth #socialmedia #startup,7.1081,425411,negative
POST_000338,TW,@jessica_martin,2023-01-04,Reel,395975,258123,18632,1777,317,1641,4558,['data'],0.052342,313519,negative
POST_000339,Twitter,@sarah_thomas,2023-05-08,Carousel,327851,226367,16843,2364,606,440,12172,#content #growth #socialmedia,6.0433,328103,+
POST_000340,TW,@jennifer_jackson,2024-01-18,Tweet,189474,167768,18599,763,1037,1365,2776,"['startup', 'growth']",10.7661,254230,
