campaign_id,campaign_name,channel,start_date,end_date,budget_usd,spend_usd,impressions,clicks,ctr,conversions,conversion_rate,revenue_usd,roi_pct,target_audience
CMP-3701,Launch Campaign 2024,Display Ads,2024-06-25,2024-07-29,1872.5,1319.82,74710,4968,6.65,286,5.76,12761.96,866.95,55+ Retirees
CMP-3702,Mega Campaign 2022,Podcast,2022-03-18,2022-05-22,4083.97,3662.12,397112,14080,3.55,1653,11.74,177445.08,4745.42,55+ Retirees
CMP-3703,Spring Offer 2024,Direct Mail,2024-12-04,2025-02-04,1893.41,1374.89,136564,10819,7.92,286,2.64,9818.96,614.16,Enterprise
CMP-3704,Flash Offer 2022,Email,2022-04-01,2022-04-27,30839.6,29121.59,80253,4104,5.11,232,5.65,13088.03,-55.06,18-24 Urban
CMP-3705,Launch Push 2022,Email,2022-06-05,2022-07-15,39891.71,24161.15,295735,3069,1.04,410,13.36,54446.19,125.35,45-54 Homeowners
CMP-3706,Spring Push 2025,Video Ads,2025-08-06,2025-10-03,41971.37,36635.56,82148,3059,3.72,450,14.71,47461.13,29.55,45-54 Homeowners
CMP-3707,Fall Campaign 2022,Email,2022-11-12,2022-12-12,36138.78,21828.8,88021,3620,4.11,175,4.83,15755.92,-27.82,Enterprise
CMP-3708,Premium Sale 2024,Search Ads,2024-11-24,2024-12-27,47598.16,44056.78,316962,19393,6.12,896,4.62,75419.66,71.19,45-54 Homeowners
CMP-3709,Mega Deal 2022,Video Ads,2022-02-07,2022-04-15,32095.2,20093.7,398050,11790,2.96,622,5.28,95402.58,374.79,25-34 Professionals
CMP-3710,Premium Campaign 2024,Social Media,2024-02-03,2024-04-17,19555.16,16508.01,358040,5310,1.48,592,11.15,79303.26,380.39,Small Business
CMP-3711,Launch Offer 2025,Display Ads,2025-09-05,2025-12-03,18804.19,18017.51,242937,7263,2.99,1060,14.59,70560.38,291.62,35-44 Parents
CMP-3712,Spring Campaign 2022,Display Ads,2022-07-16,2022-08-30,27969.05,18124.16,211708,5989,2.83,770,12.86,114617.81,532.4,Enterprise
CMP-3713,Fall Blast 2024,Search Ads,2024-01-20,2024-03-04,37348.42,23592.84,44113,2577,5.84,330,12.81,9588.19,-59.36,Enterprise
CMP-3714,Holiday Promo 2023,Podcast,2023-11-09,2024-01-09,24902.18,20881.26,87236,3183,3.65,91,2.86,5576.83,-73.29,25-34 Professionals
CMP-3715,Exclusive Offer 2023,Social Media,2023-09-11,2023-11-23,34027.66,20994.78,324996,18805,5.79,1212,6.45,234058.25,1014.84,55+ Retirees
CMP-3716,Winter Offer 2024,Podcast,2024-04-14,2024-07-08,8025.39,7902.09,437278,32215,7.37,3443,10.69,594216.72,7419.74,Small Business
CMP-3717,Holiday Campaign 2024,Video Ads,2024-09-07,2024-10-19,49330.27,32960.89,96062,5625,5.86,429,7.63,46084.13,39.81,Students
CMP-3718,Exclusive Sale 2022,Direct Mail,2022-05-26,2022-08-09,19658.7,14127.31,38345,845,2.2,79,9.35,5191.18,-63.25,35-44 Parents
CMP-3719,Launch Drive 2024,Social Media,2024-12-02,2025-01-07,16212.03,14270.06,337590,13882,4.11,686,4.94,71371.42,400.15,25-34 Professionals
CMP-3720,Fall Campaign 2023,Social Media,2023-01-10,2023-01-25,7954.96,7273.54,310573,20553,6.62,864,4.2,69384.5,853.93,35-44 Parents
CMP-3721,Mega Sale 2024,Email,2024-05-18,2024-07-17,20455.99,13728.64,349484,2934,0.84,260,8.86,20481.11,49.19,35-44 Parents
CMP-3722,Spring Promo 2024,Influencer,2024-11-20,2025-02-05,16895.76,12190.27,41630,2811,6.75,309,10.99,41573.68,241.04,18-24 Urban
CMP-3723,Premium Deal 2022,Social Media,2022-11-13,2023-01-07,43940.41,41505.22,180783,5913,3.27,716,12.11,107167.23,158.2,55+ Retirees
CMP-3724,Mega Event 2022,Email,2022-05-13,2022-05-26,15923.95,11833.69,462882,20416,4.41,1552,7.6,112119.67,847.46,18-24 Urban
CMP-3725,Exclusive Push 2023,Video Ads,2023-06-01,2023-08-26,34824.98,23071.21,19511,588,3.01,78,13.27,15173.15,-34.23,Enterprise
CMP-3726,Winter Promo 2023,Video Ads,2023-07-21,2023-08-09,43403.69,34484.39,432328,27008,6.25,676,2.5,29049.03,-15.76,55+ Retirees
CMP-3727,Holiday Event 2025,Influencer,2025-02-17,2025-05-03,20598.07,14245.41,226906,9714,4.28,335,3.45,25852.8,81.48,Students
CMP-3728,Mega Blast 2023,Video Ads,2023-11-06,2023-12-06,42900.92,31689.61,427465,26597,6.22,407,1.53,12299.01,-61.19,55+ Retirees
CMP-3729,Spring Special 2023,Direct Mail,2023-01-30,2023-02-24,31275.28,19172.11,493438,35741,7.24,798,2.23,29343.26,53.05,35-44 Parents
CMP-3730,Mega Promo 2025,Influencer,2025-06-13,2025-07-21,28486.76,20812.75,415701,29648,7.13,2942,9.92,107269.79,415.4,25-34 Professionals
CMP-3731,Fall Sale 2022,Direct Mail,2022-01-18,2022-01-25,10578.08,7438.09,337820,23244,6.88,2464,10.6,104311.52,1302.4,Enterprise
CMP-3732,Flash Push 2022,Direct Mail,2022-03-16,2022-03-29,34833.44,27812.84,447517,25203,5.63,1830,7.26,67313.43,142.02,35-44 Parents
CMP-3733,Summer Campaign 2023,Influencer,2023-01-21,2023-04-11,34347.28,27432.89,166838,12018,7.2,1546,12.86,226814.33,726.8,Students
CMP-3734,Exclusive Sale 2024,Influencer,2024-11-10,2025-01-03,31159.74,27410.51,352906,21127,5.99,1925,9.11,80114.43,192.28,18-24 Urban
CMP-3735,Fall Push 2024,Social Media,2024-01-04,2024-02-28,1375.75,943.88,72192,2471,3.42,324,13.11,30146.89,3093.93,18-24 Urban
CMP-3736,Fall Campaign 2023,Direct Mail,2023-04-22,2023-05-11,18528.32,12955.56,271958,10908,4.01,160,1.47,9734.86,-24.86,Students
CMP-3737,Spring Offer 2024,Video Ads,2024-09-10,2024-11-09,33393.58,29995.4,295290,15929,5.39,2213,13.89,221822.97,639.52,25-34 Professionals
CMP-3738,Launch Special 2022,Direct Mail,2022-04-26,2022-07-07,3145.99,3131.76,351604,26751,7.61,296,1.11,40859.02,1204.67,Students
CMP-3739,Spring Drive 2022,Video Ads,2022-12-17,2023-01-15,14546.9,14485.3,182598,5723,3.13,330,5.77,44111.66,204.53,45-54 Homeowners
CMP-3740,Flash Deal 2023,Email,2023-08-03,2023-10-22,5091.93,4698.95,45216,2477,5.48,43,1.74,5912.44,25.82,Small Business
CMP-3741,Winter Deal 2024,Video Ads,2024-12-29,2025-02-03,32798.11,32324.3,344588,22286,6.47,2836,12.73,555391.44,1618.19,Students
CMP-3742,Fall Event 2024,Direct Mail,2024-02-07,2024-02-21,21766.27,16561.86,297818,22883,7.68,897,3.92,118615.18,616.19,45-54 Homeowners
CMP-3743,Flash Blast 2024,Influencer,2024-02-09,2024-04-30,32786.6,31680.21,126873,3030,2.39,316,10.43,61564.63,94.33,Enterprise
CMP-3744,Winter Sale 2023,Influencer,2023-07-05,2023-07-24,32667.87,24223.22,30812,1151,3.74,147,12.77,8535.95,-64.76,55+ Retirees
CMP-3745,Fall Deal 2022,Search Ads,2022-05-05,2022-07-02,28713.59,21474.97,149671,6487,4.33,414,6.38,73218.31,240.95,Small Business
CMP-3746,Fall Campaign 2024,Social Media,2024-04-12,2024-05-20,45882.2,32075.62,37741,1834,4.86,181,9.87,32668.3,1.85,25-34 Professionals
CMP-3747,Premium Campaign 2024,Search Ads,2024-08-29,2024-11-04,6352.01,4705.47,105669,3928,3.72,309,7.87,12445.47,164.49,25-34 Professionals
CMP-3748,Mega Special 2022,Display Ads,2022-08-02,2022-09-21,7044.01,6384.73,420463,29168,6.94,4056,13.91,197195.86,2988.55,Enterprise
CMP-3749,Winter Promo 2022,Email,2022-01-15,2022-04-05,29586.9,18218.87,104711,7319,6.99,708,9.67,60542.49,232.31,45-54 Homeowners
CMP-3750,Holiday Promo 2025,Search Ads,2025-07-14,2025-10-01,27158.22,24658.37,277827,20943,7.54,1469,7.01,117408.44,376.14,45-54 Homeowners
CMP-3751,Premium Sale 2022,Direct Mail,2022-01-20,2022-03-28,43465.74,32665.79,240556,6646,2.76,298,4.48,56832.78,73.98,55+ Retirees
CMP-3752,Summer Blast 2022,Social Media,2022-11-15,2022-12-09,18674.1,12761.1,411665,13293,3.23,941,7.08,180326.57,1313.1,25-34 Professionals
CMP-3753,Winter Blast 2023,Podcast,2023-09-07,2023-10-17,7051.14,4771.75,489068,5336,1.09,300,5.62,20896.64,337.92,55+ Retirees
CMP-3754,Premium Promo 2022,Search Ads,2022-07-30,2022-09-18,13116.33,9187.69,86380,2789,3.23,249,8.93,44044.23,379.38,18-24 Urban
CMP-3755,Premium Event 2024,Display Ads,2024-08-21,2024-10-05,14103.93,12246.73,158928,8829,5.56,564,6.39,73025.19,496.28,35-44 Parents
CMP-3756,Summer Offer 2025,Direct Mail,2025-07-29,2025-10-08,44390.49,32371.91,278035,3796,1.37,125,3.29,15373.88,-52.51,18-24 Urban
CMP-3757,Winter Offer 2023,Podcast,2023-07-06,2023-07-14,44915.85,42548.08,427317,26230,6.14,2972,11.33,357578.68,740.41,18-24 Urban
CMP-3758,Premium Campaign 2022,Video Ads,2022-05-16,2022-07-22,7670.0,7519.28,368885,4246,1.15,554,13.05,75529.55,904.48,18-24 Urban
CMP-3759,Fall Blast 2022,Direct Mail,2022-05-08,2022-05-22,16228.07,14197.42,136003,7231,5.32,1058,14.63,148916.24,948.9,55+ Retirees
CMP-3760,Flash Sale 2025,Display Ads,2025-04-09,2025-05-09,11471.9,8912.54,160749,8450,5.26,1005,11.89,134649.99,1410.79,45-54 Homeowners
CMP-3761,Fall Push 2023,Display Ads,2023-09-16,2023-11-23,21508.48,15314.14,331061,16172,4.88,576,3.56,104695.79,583.65,Students
CMP-3762,Exclusive Campaign 2024,Display Ads,2024-08-31,2024-11-28,15150.56,10185.0,340811,12215,3.58,878,7.19,77670.1,662.59,Small Business
CMP-3763,Winter Event 2022,Influencer,2022-09-07,2022-10-20,18288.72,13069.53,357845,12647,3.53,816,6.45,63741.01,387.71,Small Business
CMP-3764,Launch Sale 2023,Display Ads,2023-12-18,2024-03-03,25258.37,25106.38,314099,3883,1.24,529,13.62,71146.76,183.38,55+ Retirees
CMP-3765,Exclusive Push 2024,Display Ads,2024-08-24,2024-10-28,34360.45,24080.48,395571,20277,5.13,1194,5.89,209977.71,771.98,25-34 Professionals
CMP-3766,Summer Blast 2022,Social Media,2022-09-11,2022-09-26,11543.83,7178.7,284399,18917,6.65,572,3.02,97522.92,1258.5,Enterprise
CMP-3767,Winter Promo 2022,Email,2022-07-27,2022-10-24,44638.77,34275.06,191888,14568,7.59,1695,11.64,209228.12,510.44,35-44 Parents
CMP-3768,Fall Event 2025,Social Media,2025-07-30,2025-10-21,26107.04,24176.05,119550,9417,7.88,283,3.01,22258.88,-7.93,18-24 Urban
CMP-3769,Premium Promo 2022,Email,2022-04-24,2022-06-26,14529.92,13677.49,463610,23552,5.08,2044,8.68,281301.72,1956.68,Small Business
CMP-3770,Spring Event 2023,Direct Mail,2023-06-08,2023-08-20,14939.94,10601.22,133945,9434,7.04,1162,12.32,207124.74,1853.78,Enterprise
CMP-3771,Mega Blast 2024,Search Ads,2024-04-20,2024-06-08,26193.5,22585.94,169919,11660,6.86,1132,9.71,216546.01,858.76,45-54 Homeowners
CMP-3772,Holiday Offer 2023,Influencer,2023-05-09,2023-08-02,48802.7,36796.72,410660,15278,3.72,900,5.89,109917.13,198.71,35-44 Parents
CMP-3773,Premium Special 2022,Social Media,2022-01-31,2022-03-25,15379.4,12657.45,194895,1726,0.89,235,13.62,11056.61,-12.65,Enterprise
CMP-3774,Flash Blast 2023,Display Ads,2023-01-14,2023-04-13,31158.24,19404.66,257131,18634,7.25,618,3.32,79773.09,311.1,35-44 Parents
CMP-3775,Spring Deal 2022,Email,2022-03-23,2022-06-15,30846.35,23502.38,81734,3180,3.89,429,13.49,18875.96,-19.68,25-34 Professionals
CMP-3776,Fall Blast 2022,Search Ads,2022-10-05,2022-10-16,1118.8,917.33,28982,1178,4.06,166,14.09,18824.29,1952.07,Students
CMP-3777,Exclusive Deal 2022,Podcast,2022-09-18,2022-11-03,25873.73,21658.61,122351,8706,7.12,690,7.93,122809.47,467.02,45-54 Homeowners
CMP-3778,Premium Sale 2023,Display Ads,2023-07-14,2023-07-27,49916.58,34599.3,212584,15578,7.33,2315,14.86,214756.48,520.7,Students
CMP-3779,Winter Offer 2025,Podcast,2025-07-13,2025-08-13,22392.04,20752.38,496335,20183,4.07,601,2.98,101844.76,390.76,25-34 Professionals
CMP-3780,Flash Deal 2025,Search Ads,2025-03-23,2025-06-11,29037.14,25370.82,393685,12869,3.27,188,1.46,10064.43,-60.33,35-44 Parents
CMP-3781,Winter Campaign 2023,Email,2023-02-08,2023-05-07,31002.15,30677.4,325737,19696,6.05,2775,14.09,517396.64,1586.57,Enterprise
CMP-3782,Premium Deal 2022,Podcast,2022-11-07,2023-01-01,7468.14,5581.95,126410,4390,3.47,233,5.31,16033.36,187.24,55+ Retirees
CMP-3783,Spring Event 2023,Email,2023-11-25,2024-02-12,36752.84,26103.2,267793,12109,4.52,763,6.3,119293.58,357.01,45-54 Homeowners
CMP-3784,Flash Push 2022,Search Ads,2022-12-07,2022-12-16,22223.25,16800.82,158290,9393,5.93,1100,11.71,34877.85,107.6,Small Business
CMP-3785,Flash Sale 2023,Email,2023-04-17,2023-07-09,48285.58,41070.12,405601,31359,7.73,1855,5.92,83375.14,103.01,45-54 Homeowners
CMP-3786,Spring Blast 2022,Podcast,2022-04-15,2022-06-30,29002.22,26627.01,488667,9788,2.0,1102,11.26,194439.66,630.23,Students
CMP-3787,Exclusive Drive 2022,Direct Mail,2022-04-25,2022-05-27,48087.89,33659.72,468131,30129,6.44,3836,12.73,310609.91,822.79,45-54 Homeowners
CMP-3788,Premium Campaign 2022,Display Ads,2022-03-23,2022-04-24,35469.07,30134.33,272863,18233,6.68,1521,8.34,267318.97,787.09,Enterprise
CMP-3789,Summer Deal 2022,Influencer,2022-02-16,2022-04-01,25440.99,21567.48,277968,6282,2.26,407,6.48,62041.73,187.66,18-24 Urban
CMP-3790,Exclusive Sale 2024,Direct Mail,2024-06-06,2024-06-18,34538.74,24778.57,248649,19459,7.83,371,1.91,61061.66,146.43,Small Business
CMP-3791,Winter Sale 2022,Podcast,2022-05-28,2022-07-03,4670.93,3030.07,408224,10476,2.57,933,8.91,93904.62,2999.09,55+ Retirees
CMP-3792,Spring Deal 2024,Social Media,2024-03-11,2024-05-27,36511.81,32713.74,287375,22444,7.81,1156,5.15,197460.69,503.6,35-44 Parents
CMP-3793,Exclusive Special 2024,Search Ads,2024-07-13,2024-09-16,42561.57,29913.03,69177,2790,4.03,155,5.56,27303.13,-8.72,45-54 Homeowners
CMP-3794,Summer Event 2025,Influencer,2025-05-12,2025-05-27,20761.19,13660.76,23024,622,2.7,14,2.25,2687.41,-80.33,Enterprise
CMP-3795,Fall Special 2022,Email,2022-09-19,2022-10-26,12225.85,8344.42,446267,32325,7.24,1394,4.31,128592.98,1441.07,18-24 Urban
CMP-3796,Launch Campaign 2023,Social Media,2023-04-26,2023-06-29,7455.96,6919.44,165841,8811,5.31,1158,13.14,177200.85,2460.91,Small Business
CMP-3797,Winter Push 2022,Search Ads,2022-06-26,2022-07-28,3093.95,2224.54,197483,3166,1.6,297,9.38,39877.15,1692.6,18-24 Urban
CMP-3798,Fall Offer 2024,Display Ads,2024-01-21,2024-03-29,32506.19,30851.75,452480,21046,4.65,1923,9.14,83959.95,172.14,18-24 Urban
CMP-3799,Holiday Blast 2023,Video Ads,2023-02-26,2023-03-11,25085.82,23639.02,127724,6640,5.2,128,1.93,17352.34,-26.59,Enterprise
CMP-3800,Summer Blast 2022,Display Ads,2022-07-26,2022-08-20,31721.58,23510.85,427308,17790,4.16,2364,13.29,329656.24,1302.15,45-54 Homeowners
CMP-3801,Flash Offer 2022,Display Ads,2022-08-29,2022-10-28,48974.02,45565.23,32003,1454,4.54,139,9.56,7408.47,-83.74,25-34 Professionals
CMP-3802,Exclusive Sale 2022,Video Ads,2022-06-28,2022-08-11,45301.22,42743.3,386109,4659,1.21,183,3.93,5303.04,-87.59,18-24 Urban
CMP-3803,Exclusive Special 2022,Display Ads,2022-11-25,2023-01-29,42234.61,26558.87,472709,19693,4.17,2796,14.2,140835.65,430.28,45-54 Homeowners
CMP-3804,Summer Deal 2022,Podcast,2022-09-28,2022-11-02,14144.26,10597.28,77107,4211,5.46,489,11.61,27872.43,163.01,25-34 Professionals
CMP-3805,Premium Sale 2024,Podcast,2024-03-06,2024-04-04,40074.62,35727.49,88949,3614,4.06,219,6.06,21401.18,-40.1,Enterprise
CMP-3806,Summer Campaign 2022,Search Ads,2022-11-05,2022-11-20,34608.39,32976.6,219255,4690,2.14,252,5.37,35810.72,8.59,25-34 Professionals
CMP-3807,Mega Campaign 2022,Influencer,2022-02-16,2022-04-12,32729.15,21234.83,143161,10117,7.07,1490,14.73,230306.13,984.57,Small Business
CMP-3808,Holiday Push 2024,Social Media,2024-10-27,2024-11-26,823.57,719.11,138544,8553,6.17,914,10.69,147697.83,20438.98,Enterprise
CMP-3809,Exclusive Deal 2022,Display Ads,2022-07-18,2022-10-09,15709.42,11986.61,134723,8584,6.37,88,1.03,4170.85,-65.2,35-44 Parents
CMP-3810,Spring Special 2025,Influencer,2025-07-04,2025-08-08,8890.84,7950.29,132841,7755,5.84,1135,14.64,112481.73,1314.81,45-54 Homeowners
CMP-3811,Exclusive Event 2023,Social Media,2023-09-03,2023-09-28,18026.84,16398.49,265178,2519,0.95,92,3.65,13563.19,-17.29,35-44 Parents
CMP-3812,Winter Sale 2022,Podcast,2022-09-05,2022-10-29,19020.16,17194.15,188558,15032,7.97,706,4.7,87346.62,408.0,25-34 Professionals
CMP-3813,Summer Promo 2023,Search Ads,2023-02-22,2023-03-02,38095.59,29017.41,463430,21633,4.67,3115,14.4,235396.5,711.23,25-34 Professionals
CMP-3814,Spring Blast 2025,Direct Mail,2025-09-14,2025-10-07,19558.13,12125.45,356516,20459,5.74,217,1.06,31282.92,157.99,Students
CMP-3815,Winter Promo 2023,Direct Mail,2023-07-02,2023-08-31,43076.4,36084.04,235122,10191,4.33,378,3.71,46436.62,28.69,45-54 Homeowners
CMP-3816,Exclusive Push 2025,Podcast,2025-05-01,2025-06-04,34927.24,25202.55,128416,4171,3.25,299,7.17,36991.24,46.78,55+ Retirees
CMP-3817,Holiday Drive 2024,Search Ads,2024-09-25,2024-10-12,24806.23,15947.54,180300,6445,3.57,535,8.3,77201.81,384.1,35-44 Parents
CMP-3818,Exclusive Special 2023,Direct Mail,2023-06-21,2023-08-17,29568.39,20493.47,429666,19361,4.51,1913,9.88,150270.16,633.26,18-24 Urban
CMP-3819,Launch Blast 2025,Direct Mail,2025-04-16,2025-07-10,10243.43,10136.3,335977,5699,1.7,218,3.83,12062.24,19.0,35-44 Parents
CMP-3820,Winter Event 2022,Social Media,2022-02-09,2022-03-24,25864.12,18121.9,63419,4149,6.54,243,5.86,7934.19,-56.22,18-24 Urban
CMP-3821,Premium Promo 2022,Influencer,2022-05-19,2022-07-31,41091.73,40687.2,130008,7884,6.06,845,10.72,44698.41,9.86,35-44 Parents
CMP-3822,Mega Deal 2023,Display Ads,2023-12-01,2024-02-17,47454.62,47227.66,311941,15964,5.12,2207,13.82,322408.84,582.67,18-24 Urban
CMP-3823,Exclusive Push 2023,Video Ads,2023-01-24,2023-02-13,37880.67,31349.48,412696,7520,1.82,622,8.27,118253.4,277.21,18-24 Urban
CMP-3824,Exclusive Push 2024,Podcast,2024-07-25,2024-08-31,39750.28,28447.2,48478,2320,4.79,319,13.75,51551.85,81.22,45-54 Homeowners
CMP-3825,Premium Push 2023,Podcast,2023-07-20,2023-09-15,31124.72,30563.54,495942,35104,7.08,4669,13.3,459262.04,1402.65,18-24 Urban
CMP-3826,Premium Sale 2022,Influencer,2022-07-10,2022-08-28,35924.36,32037.25,489379,8021,1.64,827,10.31,157266.67,390.89,Small Business
CMP-3827,Flash Drive 2024,Direct Mail,2024-09-01,2024-11-05,43926.06,40564.18,87137,663,0.76,86,12.97,2446.29,-93.97,18-24 Urban
CMP-3828,Fall Sale 2025,Social Media,2025-02-08,2025-04-29,21890.84,15066.99,483740,28343,5.86,4039,14.25,692859.52,4498.53,Students
CMP-3829,Holiday Promo 2024,Social Media,2024-09-28,2024-11-26,22865.45,14443.04,463592,29615,6.39,1410,4.76,193688.19,1241.05,Small Business
CMP-3830,Winter Offer 2023,Direct Mail,2023-03-29,2023-06-24,603.27,510.52,83494,4817,5.77,537,11.15,88544.61,17244.0,35-44 Parents
CMP-3831,Premium Sale 2022,Direct Mail,2022-04-16,2022-06-14,32456.07,29445.84,84349,3563,4.22,164,4.6,29539.05,0.32,Students
CMP-3832,Fall Offer 2023,Influencer,2023-06-17,2023-08-09,1169.2,731.82,81096,1821,2.25,57,3.13,10287.77,1305.78,Small Business
CMP-3833,Fall Sale 2023,Email,2023-11-13,2024-02-08,22483.64,16537.58,237794,8461,3.56,871,10.29,36649.58,121.61,Small Business
CMP-3834,Holiday Drive 2024,Display Ads,2024-05-08,2024-06-25,34476.41,25456.53,132834,1148,0.86,118,10.28,2793.46,-89.03,Students
CMP-3835,Launch Blast 2022,Video Ads,2022-11-20,2023-01-23,42969.92,33953.27,478971,15379,3.21,1699,11.05,103471.45,204.75,35-44 Parents
CMP-3836,Summer Deal 2023,Social Media,2023-02-04,2023-04-23,15333.74,12599.13,72894,1714,2.35,53,3.09,6685.74,-46.93,18-24 Urban
CMP-3837,Launch Drive 2024,Display Ads,2024-03-23,2024-04-24,24595.97,24008.34,366406,23954,6.54,649,2.71,63349.79,163.87,Small Business
CMP-3838,Exclusive Campaign 2023,Email,2023-06-18,2023-07-19,14215.09,10423.64,409953,17397,4.24,1854,10.66,81678.7,683.59,45-54 Homeowners
CMP-3839,Launch Promo 2024,Display Ads,2024-11-04,2024-12-14,37832.41,35844.3,294759,20880,7.08,1564,7.49,33114.49,-7.62,25-34 Professionals
CMP-3840,Spring Special 2025,Direct Mail,2025-01-25,2025-04-25,23337.4,15214.37,392885,7625,1.94,184,2.41,34034.84,123.7,35-44 Parents
CMP-3841,Winter Event 2023,Display Ads,2023-01-23,2023-03-02,15582.55,9510.74,195776,15182,7.75,1742,11.47,212479.74,2134.1,45-54 Homeowners
CMP-3842,Spring Push 2023,Search Ads,2023-02-07,2023-03-12,22564.88,18243.71,112206,6187,5.51,260,4.2,40083.72,119.71,Small Business
CMP-3843,Flash Push 2025,Direct Mail,2025-03-10,2025-05-20,3857.0,3786.24,286150,1689,0.59,240,14.21,19241.09,408.18,Students
CMP-3844,Winter Offer 2023,Video Ads,2023-07-16,2023-09-12,15400.05,14449.26,465632,8716,1.87,329,3.77,8782.86,-39.22,Students
CMP-3845,Holiday Event 2022,Social Media,2022-03-20,2022-05-01,40335.05,31926.99,158998,10748,6.76,905,8.42,120098.38,276.17,35-44 Parents
CMP-3846,Launch Special 2025,Display Ads,2025-06-24,2025-08-07,45227.08,32022.74,226250,4770,2.11,472,9.9,48124.29,50.28,18-24 Urban
CMP-3847,Spring Campaign 2023,Social Media,2023-06-05,2023-08-08,39324.28,25379.43,445431,2522,0.57,374,14.83,36417.23,43.49,25-34 Professionals
CMP-3848,Winter Promo 2024,Email,2024-10-06,2024-12-28,28470.25,17325.23,178924,7003,3.91,947,13.52,133900.53,672.86,18-24 Urban
CMP-3849,Flash Deal 2022,Video Ads,2022-12-21,2023-02-28,37305.15,36976.7,226332,3951,1.75,518,13.11,94886.75,156.61,25-34 Professionals
CMP-3850,Mega Special 2025,Social Media,2025-02-28,2025-03-08,12835.86,8360.6,43864,603,1.37,75,12.44,8342.46,-0.22,Enterprise
CMP-3851,Premium Blast 2024,Video Ads,2024-06-06,2024-06-16,44091.98,26710.92,421688,11865,2.81,1266,10.67,157872.27,491.04,25-34 Professionals
CMP-3852,Mega Special 2024,Social Media,2024-04-21,2024-07-08,17359.46,13940.32,351564,18550,5.28,1095,5.9,178659.26,1181.6,18-24 Urban
CMP-3853,Fall Drive 2023,Email,2023-12-17,2024-01-18,36624.25,26503.23,195661,4236,2.16,337,7.96,24082.81,-9.13,25-34 Professionals
CMP-3854,Summer Drive 2022,Email,2022-04-13,2022-06-19,36395.29,30325.7,419096,28711,6.85,1373,4.78,127832.78,321.53,Students
CMP-3855,Winter Special 2025,Direct Mail,2025-09-28,2025-10-26,19715.39,18376.39,452270,24785,5.48,1366,5.51,88553.81,381.89,35-44 Parents
CMP-3856,Fall Deal 2023,Social Media,2023-10-12,2023-12-31,29868.67,18855.38,461756,21363,4.63,301,1.41,44717.18,137.16,Small Business
CMP-3857,Winter Event 2023,Direct Mail,2023-01-16,2023-02-09,22902.23,18154.58,455313,26223,5.76,2944,11.23,541510.0,2882.77,25-34 Professionals
CMP-3858,Summer Deal 2024,Social Media,2024-08-16,2024-09-06,19325.44,12084.36,401760,31662,7.88,4014,12.68,325372.24,2592.51,18-24 Urban
CMP-3859,Winter Push 2024,Video Ads,2024-01-06,2024-02-01,15255.31,15143.28,11523,220,1.91,16,7.27,2172.74,-85.65,35-44 Parents
CMP-3860,Launch Offer 2022,Social Media,2022-05-27,2022-06-17,46781.8,44435.05,466820,35975,7.71,4284,11.91,346390.36,679.54,55+ Retirees
CMP-3861,Summer Push 2023,Search Ads,2023-06-21,2023-08-04,1644.33,1202.88,311343,14843,4.77,1404,9.46,104621.4,8597.58,35-44 Parents
CMP-3862,Mega Push 2024,Display Ads,2024-09-20,2024-12-15,4673.24,2828.23,249468,6953,2.79,411,5.91,77575.94,2642.91,18-24 Urban
CMP-3863,Fall Drive 2023,Search Ads,2023-01-03,2023-04-03,47327.87,28524.88,227053,10285,4.53,686,6.67,56565.75,98.3,18-24 Urban
CMP-3864,Spring Campaign 2023,Search Ads,2023-09-14,2023-10-08,41758.29,35774.88,88740,1429,1.61,70,4.9,12748.94,-64.36,55+ Retirees
CMP-3865,Launch Drive 2024,Search Ads,2024-10-23,2024-12-09,2904.53,1830.22,216536,8919,4.12,458,5.14,10810.16,490.65,18-24 Urban
CMP-3866,Summer Special 2022,Display Ads,2022-02-15,2022-04-30,16203.04,14527.73,293413,16424,5.6,2204,13.42,172237.27,1085.58,35-44 Parents
CMP-3867,Fall Sale 2024,Podcast,2024-02-24,2024-05-18,15231.79,13168.36,165644,3557,2.15,45,1.27,5666.9,-56.97,Enterprise
CMP-3868,Premium Event 2025,Direct Mail,2025-08-30,2025-10-19,45963.96,31513.84,193183,8108,4.2,812,10.01,150144.37,376.44,35-44 Parents
CMP-3869,Winter Blast 2022,Video Ads,2022-01-27,2022-04-10,37155.04,24849.18,308464,14888,4.83,1432,9.62,93273.82,275.36,18-24 Urban
CMP-3870,Premium Push 2024,Video Ads,2024-10-05,2024-11-14,7462.43,5978.27,9621,134,1.39,7,5.22,260.1,-95.65,Students
CMP-3871,Exclusive Promo 2023,Influencer,2023-12-14,2023-12-25,11411.44,7194.53,224255,15999,7.13,1963,12.27,337664.94,4593.36,Students
CMP-3872,Summer Blast 2023,Email,2023-01-27,2023-03-29,21705.78,19330.79,355980,28212,7.93,3196,11.33,386128.12,1897.48,18-24 Urban
CMP-3873,Spring Campaign 2023,Podcast,2023-03-07,2023-05-25,1525.11,1441.8,346245,26087,7.53,2824,10.83,290618.55,20056.65,Enterprise
CMP-3874,Flash Sale 2023,Display Ads,2023-11-25,2024-02-19,16946.6,16093.08,156428,11287,7.22,995,8.82,119539.91,642.8,Students
CMP-3875,Exclusive Campaign 2022,Search Ads,2022-11-29,2022-12-14,45880.06,38049.83,19191,537,2.8,12,2.23,1941.99,-94.9,Enterprise
